Scheme_Name	Asset_Value
DSP Multi Asset Allocation Fund - Regular - Growth	15.0156
DSP Multi Asset Allocation Fund - Regular - IDCW	14.2929
Edelweiss Multi Asset Allocation Fund - Direct Plan - Growth	12.0233
Edelweiss Multi Asset Allocation Fund - Direct Plan - IDCW Option	12.0233
Edelweiss Multi Asset Allocation Fund - Regular Plan - Growth	11.9309
Edelweiss Multi Asset Allocation Fund - Regular Plan - IDCW Option	11.9309
Franklin India Multi Asset Allocation Fund- Direct- IDCW	10.5931
Franklin India Multi Asset Allocation Fund- Direct-Growth	10.5931
Franklin India Multi Asset Allocation Fund- Growth	10.5377
Franklin India Multi Asset Allocation Fund- IDCW	10.5377
Groww Multi Asset Allocation Fund Direct Growth	10.1666
Groww Multi Asset Allocation Fund Direct IDCW	10.1639
Groww Multi Asset Allocation Fund Regular Growth	10.14
Groww Multi Asset Allocation Fund Regular IDCW	10.1401
HDFC Multi-Asset Fund - Growth Option	75.012
HDFC Multi-Asset Fund - Growth Option - Direct Plan	84.015
HDFC Multi-Asset Fund - IDCW Option	18.049
HDFC Multi-Asset Fund - IDCW Option - Direct Plan	22.386
HSBC Multi Asset Allocation Fund - Direct - Growth	13.2412
HSBC Multi Asset Allocation Fund - Direct - IDCW	13.2411
HSBC Multi Asset Allocation Fund - Regular - Growth	12.9317
HSBC Multi Asset Allocation Fund - Regular - IDCW	12.9317
ICICI Prudential Multi-Asset Fund - Direct Plan - Growth	889.2218
ICICI Prudential Multi-Asset Fund - Direct Plan - IDCW	60.2481
ICICI Prudential Multi-Asset Fund - Growth	806.2084
ICICI Prudential Multi-Asset Fund - IDCW	35.7451
ICICI Prudential Multi-Asset Fund- Institutional Growth Option	22.849
ICICI Prudential Multi-Asset Fund-Institutional Option - I	43.0129
Invesco India Multi Asset Allocation Fund - Direct Plan - Growth	11.77
Invesco India Multi Asset Allocation Fund - Direct Plan - IDCW	11.77
Invesco India Multi Asset Allocation Fund - Growth	11.62
Invesco India Multi Asset Allocation Fund - IDCW	11.62
Kotak Multi Asset Allocation Fund - Direct Plan - Growth Option	15.094
Kotak Multi Asset Allocation Fund - Direct Plan - IDCW Option	15.093
Kotak Multi Asset Allocation Fund - Regular Plan - Growth Option	14.644
Kotak Multi Asset Allocation Fund - Regular Plan - IDCW Option	14.643
LIC MF Multi Asset Allocation Fund-Direct Plan-Growth	12.1677
LIC MF Multi Asset Allocation Fund-Direct Plan-IDCW	12.1677
LIC MF Multi Asset Allocation Fund-Regular Plan-Growth	12.0133
LIC MF Multi Asset Allocation Fund-Regular Plan-IDCW	12.0133
Mahindra Manulife Multi Asset Allocation Fund - Direct Plan - IDCW	13.1653
Mahindra Manulife Multi Asset allocation Fund - Regular Plan - IDCW	12.8011
Mahindra Manulife Multi Asset Allocation Fund- Direct Plan - Growth	13.4703
Mahindra Manulife Multi Asset Allocation Fund- Regular Plan - Growth	13.1026
Mirae Asset Multi Asset Allocation Fund - Direct Plan - Growth	13.250
Mirae Asset Multi Asset Allocation Fund - Direct Plan - IDCW	13.249
Mirae Asset Multi Asset Allocation Fund - Regular Plan - Growth	12.874
Mirae Asset Multi Asset Allocation Fund - Regular Plan - IDCW	12.872
Nippon India Multi Asset Allocation Fund - Direct Plan - Growth Option	25.0752
NIPPON INDIA MULTI ASSET ALLOCATION FUND - DIRECT Plan - IDCW Option	25.0752
NIPPON INDIA MULTI ASSET ALLOCATION FUND - IDCW Option	23.3589
Nippon India Multi Asset Allocation Fund - Regular Plan - Growth Option	23.3589
quant Multi Asset Allocation Fund - IDCW Option - Direct Plan	151.5459
quant Multi Asset Allocation Fund - IDCW Option - Regular Plan	139.9086
quant Multi Asset Allocation Fund-GROWTH OPTION - Regular Plan	152.623
quant Multi Asset Allocation Fund-GROWTH OPTION-Direct Plan	164.4376
Quantum Multi Asset Allocation Fund - Direct Plan Growth Option	12.37
Quantum Multi Asset Allocation Fund - Regular Plan Growth Option	12.04
Samco Multi Asset Allocation Fund - Direct Plan - Growth	12.10
Samco Multi Asset Allocation Fund - Regular Plan - Growth	11.92
SBI Multi Asset Allocation Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW)	40.3610
SBI MULTI ASSET ALLOCATION FUND - DIRECT PLAN - GROWTH	70.8406
SBI Multi Asset Allocation Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	31.8100
SBI Multi Asset Allocation Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	33.6489
SBI Multi Asset Allocation Fund - Regular Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW)	36.0225
SBI MULTI ASSET ALLOCATION FUND - REGULAR PLAN - GROWTH	63.7024
SBI Multi Asset Allocation Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)	28.4852
SBI Multi Asset Allocation Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	28.4573
Shriram Multi Asset Allocation Fund - Direct Growth	13.4541
Shriram Multi Asset Allocation Fund - Regular Growth	12.9144
Sundaram Multi Asset Allocation Fund Direct Plan Growth	13.5323
Sundaram Multi Asset Allocation Fund Direct Plan IDCW Payout	13.5323
Sundaram Multi Asset Allocation Fund Direct Plan IDCW Reinvestment	13.5323
Sundaram Multi Asset Allocation Fund Regular Plan Growth	13.1539
Sundaram Multi Asset Allocation Fund Regular Plan IDCW Payout	13.1539
Sundaram Multi Asset Allocation Fund Regular Plan IDCW Reinvestment	13.1539
Tata Multi Asset Allocation Fund-Direct Plan-Dividend Payout	27.4043
Tata Multi Asset Allocation Fund-Direct Plan-Dividend Reinvestment	27.4043
Tata Multi Asset Allocation Fund-Direct Plan-Growth	27.4043
Tata Multi Asset Allocation Fund-Regular Plan-Dividend Payout	24.9104
Tata Multi Asset Allocation Fund-Regular Plan-Dividend Reinvestment	24.9104
Tata Multi Asset Allocation Fund-Regular Plan-Growth	24.9104
Union Multi Asset Allocation Fund- Direct Plan - Growth Option	11.70
Union Multi Asset Allocation Fund- Direct Plan - IDCW Option	11.70
Union Multi Asset Allocation Fund- Regular Plan - Growth Option	11.54
Union Multi Asset Allocation Fund- Regular Plan - IDCW Option	11.54
UTI Multi Asset Allocation Fund - Direct Plan - Growth Option	87.6437
UTI Multi Asset Allocation Fund - Direct Plan - IDCW	35.1681
UTI Multi Asset Allocation Fund - Regular Plan - Growth Option	78.7489
UTI Multi Asset Allocation Fund - Regular Plan - IDCW	30.226
WhiteOak Capital Multi Asset Allocation Fund Direct Plan Growth	15.513
WhiteOak Capital Multi Asset Allocation Fund Regular Plan Growth	15.052
ICICI Prudential Blended Plan B -  Dividend Option - I	15.0425
ICICI Prudential Blended Plan B -  Growth Option - I	23.9631
ICICI Prudential Blended Plan B -  Monthly Dividend Option - I	10.2660
ICICI Prudential Blended Plan B - Daily Dividend Option - I	12.4926
ICICI Prudential Blended Plan B - Direct Plan -  Dividend Option - I	17.7362
ICICI Prudential Blended Plan B - Direct Plan -  Growth Option - I	24.0808
ICICI Prudential Blended Plan B - Direct Plan -  Monthly Dividend Option - I	10.3063
ICICI Prudential Blended Plan B - Direct Plan - Half Yearly Dividend Option - I	10.0227
ICICI Prudential Blended Plan B - Direct Plan - Quarterly Dividend Option - I	10.7000
ICICI Prudential Blended Plan B - Half Yearly Dividend Option - I	10.3661
ICICI Prudential Blended Plan B - option I-Bonus	11.9703
ICICI Prudential Blended Plan B-Direct Plan -  Daily Dividend Option - I	12.0320
ICICI Prudential Child Care Plan Study - Cumulative	69.6122
ICICI Prudential Child Care Plan Study - Direct Plan- Cumulative	72.4243
ICICI Prudential Dynamic Bond Fund - Annual Dividend	10.6484
ICICI Prudential Dynamic Bond Fund - Bonus	19.6984
ICICI Prudential Dynamic Bond Fund - Daily Dividend	10.0171
ICICI Prudential Dynamic Bond Fund - Direct Plan -  Daily Dividend	10.5669
ICICI Prudential Dynamic Bond Fund - Direct Plan -  Growth	20.4250
ICICI Prudential Dynamic Bond Fund - Direct Plan -  Half Yearly Dividend	10.2129
ICICI Prudential Dynamic Bond Fund - Direct Plan -  Monthly Dividend	10.4618
ICICI Prudential Dynamic Bond Fund - Direct Plan - Annual Dividend	10.6164
ICICI Prudential Dynamic Bond Fund - Direct Plan - Bonus Option	20.2300
ICICI Prudential Dynamic Bond Fund - Direct Plan - Quarterly Dividend	10.4779
ICICI Prudential Dynamic Bond Fund - Growth	19.6985
ICICI Prudential Dynamic Bond Fund - Half Yearly Dividend	10.2388
ICICI Prudential Dynamic Bond Fund - Monthly Dividend	10.9656
ICICI Prudential Dynamic Bond Fund - Premium Plus Growth	20.7632
ICICI Prudential Dynamic Bond Fund - Quarterly Dividend	10.4080
ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Dividend	10.7894
ICICI Prudential Interval Fund - Annual Interval Plan I - Retail Growth	22.5035
ICICI Prudential Interval Fund Annual Interval Plan - I - Direct Plan Bonus	12.6280
ICICI Prudential Interval Fund Annual Interval Plan I -  Growth	17.9830
ICICI Prudential Interval Fund Annual Interval Plan I - Direct Plan -  Growth	18.0131
ICICI Prudential Interval Fund Annual Interval Plan I - Dividend	10.8172
ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Dividend	11.9883
ICICI Prudential Interval Fund - Annual Interval Plan II - Retail Growth	22.6497
ICICI Prudential Interval Fund Annual Interval Plan II - Direct Plan -  Growth	23.4449
ICICI Prudential Interval Fund Annual Interval Plan II - Dividend	11.8549
ICICI Prudential Interval Fund Annual Interval Plan II - Growth	23.3622
ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Dividend	11.7874
ICICI Prudential Interval Fund - Annual Interval Plan III - Retail Growth	21.8977
ICICI Prudential Interval Fund Annual Interval Plan III - Direct Plan -  Growth	17.7978
ICICI Prudential Interval Fund Annual Interval Plan III - Dividend	10.8352
ICICI Prudential Interval Fund Annual Interval Plan III - Growth	17.7495
ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Dividend	11.6845
ICICI Prudential Interval Fund - Annual Interval Plan IV - Retail Growth	21.7637
ICICI Prudential Interval Fund Annual Interval Plan IV -  Dividend	11.7708
ICICI Prudential Interval Fund Annual Interval Plan IV - Direct Plan -  Growth	20.4818
ICICI Prudential Interval Fund Annual Interval Plan IV - Growth	20.4088
ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Dividend	10.0016
ICICI Prudential Interval Fund - Monthly Interval Plan I - Retail Growth	21.1844
ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Dividend	10.0692
ICICI Prudential Interval Fund Monthly Interval Plan I - Direct Plan -  Growth	13.4735
ICICI Prudential Interval Fund Monthly Interval Plan I - Dividend	10.0015
ICICI Prudential Interval Fund Monthly Interval Plan I - Growth	13.4637
ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Dividend	10.0025
ICICI Prudential Interval Fund - Quarterly Interval Plan I - Retail Growth	21.9999
ICICI Prudential Interval Fund Quarterly Interval Plan - 1 Retail Quarterly Dividend Payout	10.0022
ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Direct Plan -  Growth	17.6211
ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Direct Plan - Dividend	10.0017
ICICI Prudential Interval Fund Quarterly Interval Plan 1 - Growth	17.5944
ICICI Prudential Interval Fund Quarterly Interval Plan 1 -Dividend	10.0017
ICICI Prudential Interval Fund Quarterly Interval Plan 1 Plan - Direct Plan - Quarterly Dividend Payout	10.0023
ICICI Prudential Interval Fund - Quarterly Interval Plan II - Retail Dividend	10.0271
ICICI Prudential Interval Fund - Quarterly Interval Plan II - Retail Growth	22.0296
ICICI Prudential Interval Fund II Quarterly Interval - Direct Plan -  Growth	20.0513
ICICI Prudential Interval Fund II Quarterly Interval - Dividend	10.0013
ICICI Prudential Interval Fund II Quarterly Interval - Growth	19.9985
ICICI Prudential Interval Fund - Quarterly Interval Plan III - Direct Quarterly Dividend Payout	10.0085
ICICI Prudential Interval Fund - Quarterly Interval Plan III - Retail Dividend	10.0083
ICICI Prudential Interval Fund - Quarterly Interval Plan III - Retail Growth	20.7912
ICICI Prudential Interval Fund III Quarterly Interval - Direct Plan -  Dividend	10.1854
ICICI Prudential Interval Fund III Quarterly Interval - Direct Plan -  Growth	17.5014
ICICI Prudential Interval Fund III Quarterly Interval - Dividend	10.0061
ICICI Prudential Interval Fund III Quarterly Interval - Growth	17.4312
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Cumulative	13.9619
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Direct Plan - Cumulative	13.9796
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - A - Direct Plan - Dividend	10.9291
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Cumulative	14.9423
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - C - Direct Plan - Cumulative	14.9835
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Cumulative	14.9023
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Direct Plan - Cumulative	14.9454
ICICI Prudential Interval Fund - Series VI - Annual Interval Plan - D - Direct Plan - Dividend	10.4410
ICICI Prudential Interval Fund - Series VII - Annual Interval Plan - C - Cumulative	13.7740
ICICI Prudential Interval Fund - Series VII - Annual Interval Plan - C - Direct Plan - Cumulative	13.7979
ICICI Prudential Interval Fund - Series VII - Annual Interval Plan - C - Dividend	10.8654
ICICI Prudential Interval Fund II - Quarterly Interval Plan A - Direct Plan - Quarterly Dividend Payout	10.2479
ICICI Prudential Interval Fund II - Quarterly Interval Plan A - Retail Dividend	10.0016
ICICI Prudential Interval Fund II - Quarterly Interval Plan A - Retail Growth	21.1917
ICICI Prudential Interval Fund II Quarterly Interval Plan A -  Quarterly Dividend Payout	10.0015
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Direct Plan -  Dividend	10.0016
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Direct Plan -  Growth	13.6172
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Dividend	10.0017
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Growth	13.6425
ICICI Prudential Interval Fund II Quarterly Interval Plan A - Retail Quarterly Dividend Payout	10.2240
ICICI Prudential Interval Fund II - Quarterly Interval Plan B - Retail Dividend	10.0124
ICICI Prudential Interval Fund II - Quarterly Interval Plan B - Retail Growth	20.9682
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Direct Plan -  Dividend	10.0051
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Direct Plan -  Growth	14.1819
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Dividend	10.0016
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Growth	14.2363
ICICI Prudential Interval Fund II Quarterly Interval Plan B - Quarterly Dividend Payout	10.0016
ICICI Prudential Interval Fund II - Quarterly Interval Plan C - Retail Dividend	10.0038
ICICI Prudential Interval Fund II - Quarterly Interval Plan C - Retail Growth	22.1759
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Direct Plan -  Dividend	10.0016
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Direct Plan -  Growth	14.0323
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Direct Plan -  Quarterly Dividend Payout	10.2204
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Dividend	10.0039
ICICI Prudential Interval Fund II Quarterly Interval Plan C - Growth	13.9772
ICICI Prudential Interval Fund II Quarterly Interval Plan C- Institutional Quarterly Dividend Payout	10.2061
ICICI Prudential Interval Fund II - Quarterly Interval Plan D - Retail Dividend	10.0799
ICICI Prudential Interval Fund II - Quarterly Interval Plan D - Retail Growth	22.7950
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Direct Plan -  Dividend	10.0051
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Direct Plan -  Quarterly Dividend Payout	10.1535
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Direct Plan - Growth	17.7073
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Dividend	10.0050
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Growth	13.4690
ICICI Prudential Interval Fund II Quarterly Interval Plan D - Quarterly Dividend Payout	10.2309
ICICI Prudential Interval Fund II - Quarterly Interval Plan F - Retail Dividend	10.0742
ICICI Prudential Interval Fund II - Quarterly Interval Plan F - Retail Growth	20.2500
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Direct Plan -  Dividend	10.0168
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Direct Plan -  Growth	17.7138
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Direct Plan -  Quarterly Dividend Payout	10.0095
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Dividend	10.1825
ICICI Prudential Interval Fund II Quarterly Interval Plan F - Growth	17.7160
ICICI Prudential Interval Fund II Quarterly Interval Plan F Retail Quarterly Dividend Payout	10.0046
ICICI Prudential Interval Fund IV - Quarterly Interval Plan B - Retail Dividend	10.0009
ICICI Prudential Interval Fund IV - Quarterly Interval Plan B - Retail Growth	19.7164
ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Direct Plan -  Dividend	10.0010
ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Direct Plan -  Growth	18.1794
ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Direct Plan -  Quarterly Dividend Payout	10.2084
ICICI Prudential Interval Fund IV Quarterly Interval Plan B - Growth	18.1012
ICICI Prudential Interval Fund IV Quarterly Interval Plan B -Dividend	10.1688
ICICI Prudential Interval Fund Quarterly Interval Plan - II Retail Quarterly Dividend Payout	10.2340
ICICI Prudential Interval Fund V - Monthly Interval Plan A - Retail Dividend	10.0033
ICICI Prudential Interval Fund V - Monthly Interval Plan A - Retail Growth	20.0008
ICICI Prudential Interval Fund V Monthly Interval Plan A - Direct Plan -  Dividend	10.0033
ICICI Prudential Interval Fund V Monthly Interval Plan A - Direct Plan - Growth	13.9183
ICICI Prudential Interval Fund V Monthly Interval Plan A - Dividend	10.0033
ICICI Prudential Interval Fund V Monthly Interval Plan A - Growth	13.8735
ICICI Prudential MIP - Direct Plan -  Dividend Half Yearly	13.6318
ICICI Prudential MIP - Direct Plan -  Dividend Monthly	12.7914
ICICI Prudential MIP - Direct Plan -  Dividend Quarterly	13.8562
ICICI Prudential MIP - Direct Plan -  Growth	49.7829
ICICI Prudential MIP - Direct Plan Bonus	13.7171
